name,enhance_lvl,appraisal,min_price,realm,date
黒棘のガントレット (鑑定),+0,鑑定,75.36,NEW_REALM,2026-08-10
黒棘のガントレット (鑑定),+8,鑑定,1398.8700000000001,NEW_REALM,2026-08-10
黒棘のグリーヴ (鑑定),+8,鑑定,843.09,NEW_REALM,2026-08-10
黒棘のグローブ (鑑定),+0,鑑定,628.0,NEW_REALM,2026-08-10
黒棘のグローブ (鑑定),+6,鑑定,392.5,NEW_REALM,2026-08-10
黒棘のグローブ (鑑定),+7,鑑定,390.93,NEW_REALM,2026-08-10
黒棘のサイド (未鑑定),+0,未鑑定,7693.0,NEW_REALM,2026-08-10
黒棘のサイド (鑑定),+10,鑑定,13973.0,NEW_REALM,2026-08-10
黒棘のネックレス,+0,なし,1805.5,NEW_REALM,2026-08-10
黒棘のネックレス,+18,なし,6458.9800000000005,NEW_REALM,2026-08-10
黒棘のネックレス,+20,なし,12569.42,NEW_REALM,2026-08-10
黒棘のフード (未鑑定),+0,未鑑定,54.949999999999996,NEW_REALM,2026-08-10
黒棘のフード (鑑定),+0,鑑定,51.81,NEW_REALM,2026-08-10
黒棘のフード (鑑定),+5,鑑定,180.54999999999998,NEW_REALM,2026-08-10
黒棘のフード (鑑定),+7,鑑定,1034.6299999999999,NEW_REALM,2026-08-10
黒棘のフード (鑑定),+8,鑑定,392.5,NEW_REALM,2026-08-10
黒棘のヘルム (未鑑定),+0,未鑑定,45.529999999999994,NEW_REALM,2026-08-10
黒棘のヘルム (鑑定),+0,鑑定,34.54,NEW_REALM,2026-08-10
黒棘のヘルム (鑑定),+6,鑑定,193.10999999999999,NEW_REALM,2026-08-10
黒棘のヘルム (鑑定),+7,鑑定,265.33,NEW_REALM,2026-08-10
黒棘のヘルム (鑑定),+8,鑑定,628.0,NEW_REALM,2026-08-10
黒棘のヘルム (鑑定),+9,鑑定,785.0,NEW_REALM,2026-08-10
黒棘のベスト (未鑑定),+0,未鑑定,502.40000000000003,NEW_REALM,2026-08-10
黒棘のベスト (鑑定),+9,鑑定,1413.0,NEW_REALM,2026-08-10
黒棘のベルト,+0,なし,395.64,NEW_REALM,2026-08-10
黒棘のベルト,+10,なし,628.0,NEW_REALM,2026-08-10
黒棘のベルト,+13,なし,1884.0,NEW_REALM,2026-08-10
黒棘のリング,+0,なし,626.4300000000001,NEW_REALM,2026-08-10
黒棘のリング,+13,なし,1083.3,NEW_REALM,2026-08-10
黒棘のリング,+15,なし,1884.0,NEW_REALM,2026-08-10
黒棘のリング,+17,なし,1256.0,NEW_REALM,2026-08-10
黒棘のレガース (未鑑定),+0,未鑑定,76.92999999999999,NEW_REALM,2026-08-10
黒棘のレガース (鑑定),+0,鑑定,78.5,NEW_REALM,2026-08-10
黒棘のレガース (鑑定),+8,鑑定,549.5,NEW_REALM,2026-08-10
黒棘の勇猛マント (未鑑定),+0,未鑑定,453.73,NEW_REALM,2026-08-10
黒棘の大剣 (未鑑定),+0,未鑑定,1810.2099999999998,NEW_REALM,2026-08-10
黒棘の布ズボン (鑑定),+0,鑑定,62.800000000000004,NEW_REALM,2026-08-10
黒棘の布ズボン (鑑定),+8,鑑定,2355.0,NEW_REALM,2026-08-10
黒棘の帽子 (未鑑定),+0,未鑑定,81.64,NEW_REALM,2026-08-10
黒棘の帽子 (鑑定),+0,鑑定,92.63,NEW_REALM,2026-08-10
黒棘の帽子 (鑑定),+5,鑑定,251.20000000000002,NEW_REALM,2026-08-10
黒棘の帽子 (鑑定),+6,鑑定,78.5,NEW_REALM,2026-08-10
黒棘の弓 (未鑑定),+0,未鑑定,4915.67,NEW_REALM,2026-08-10
黒棘の弓 (鑑定),+0,鑑定,8635.0,NEW_REALM,2026-08-10
黒棘の戦闘マント (未鑑定),+0,未鑑定,612.3,NEW_REALM,2026-08-10
黒棘の戦闘盾 (未鑑定),+0,未鑑定,1624.95,NEW_REALM,2026-08-10
黒棘の戦闘盾 (鑑定),+0,鑑定,2198.0,NEW_REALM,2026-08-10
黒棘の戦闘盾 (鑑定),+7,鑑定,1538.6000000000001,NEW_REALM,2026-08-10
黒棘の戦闘盾 (鑑定),+8,鑑定,1570.0,NEW_REALM,2026-08-10
黒棘の手甲 (未鑑定),+0,未鑑定,78.5,NEW_REALM,2026-08-10
黒棘の手甲 (鑑定),+0,鑑定,314.0,NEW_REALM,2026-08-10
黒棘の杖 (未鑑定),+0,未鑑定,3454.0,NEW_REALM,2026-08-10
黒棘の杖 (鑑定),+10,鑑定,10676.0,NEW_REALM,2026-08-10
黒棘の短剣 (未鑑定),+0,未鑑定,2355.0,NEW_REALM,2026-08-10
黒棘の短靴 (未鑑定),+0,未鑑定,103.62,NEW_REALM,2026-08-10
黒棘の破壊マント (未鑑定),+0,未鑑定,423.90000000000003,NEW_REALM,2026-08-10
黒棘の破壊マント (鑑定),+2,鑑定,2355.0,NEW_REALM,2026-08-10
黒棘の籠手 (未鑑定),+0,未鑑定,471.0,NEW_REALM,2026-08-10
黒棘の籠手 (鑑定),+10,鑑定,4710.0,NEW_REALM,2026-08-10
黒棘の精霊マント (未鑑定),+0,未鑑定,408.2,NEW_REALM,2026-08-10
黒棘の精霊マント (鑑定),+0,鑑定,471.0,NEW_REALM,2026-08-10
黒棘の鎧 (未鑑定),+0,未鑑定,141.3,NEW_REALM,2026-08-10
黒棘の鎧 (鑑定),+0,鑑定,62.800000000000004,NEW_REALM,2026-08-10
黒棘の鎧 (鑑定),+6,鑑定,61.230000000000004,NEW_REALM,2026-08-10
黒棘の長靴 (未鑑定),+0,未鑑定,47.1,NEW_REALM,2026-08-10
黒棘の長靴 (鑑定),+0,鑑定,157.0,NEW_REALM,2026-08-10
黒棘の革ズボン (未鑑定),+0,未鑑定,73.78999999999999,NEW_REALM,2026-08-10
黒棘の革ズボン (鑑定),+0,鑑定,314.0,NEW_REALM,2026-08-10
黒棘の革ズボン (鑑定),+10,鑑定,3505.81,NEW_REALM,2026-08-10
黒棘の革ズボン (鑑定),+8,鑑定,486.7,NEW_REALM,2026-08-10
1段階10番培養細胞ボックス(10個),+0,なし,973.4,OLD_REALM,2026-08-10
1段階10番培養細胞箱(10個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
1段階11番培養細胞箱(10個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
1段階12番培養細胞箱(10個),+0,なし,20.41,OLD_REALM,2026-08-10
1段階13番培養細胞箱(10個),+0,なし,131.88,OLD_REALM,2026-08-10
1段階14番培養細胞箱(10個),+0,なし,612.3,OLD_REALM,2026-08-10
1段階15番培養細胞箱(10個),+0,なし,2775.7599999999998,OLD_REALM,2026-08-10
1段階16番培養細胞箱(5個),+0,なし,5177.86,OLD_REALM,2026-08-10
1段階1番培養細胞ボックス(10個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
1段階1番培養細胞箱(10個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
1段階2番培養細胞箱(10個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
1段階3番培養細胞箱(10個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
1段階4番培養細胞箱(10個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
1段階5番培養細胞箱(10個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
1段階6番培養細胞箱(10個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
1段階7番培養細胞ボックス(10個),+0,なし,389.36,OLD_REALM,2026-08-10
1段階7番培養細胞箱(10個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
1段階8番培養細胞箱(10個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
1段階9番培養細胞箱(10個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
"1段階時の欠片箱(1,000個)",+0,なし,15.700000000000001,OLD_REALM,2026-08-10
"1段階没落の残滓(100,000個)",+0,なし,23.55,OLD_REALM,2026-08-10
1段階腐食した亀裂石箱(50個),+0,なし,2433.5,OLD_REALM,2026-08-10
1段階錬金術触媒箱(100個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
2段階10番培養細胞箱(50個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
2段階11番培養細胞箱(50個),+0,なし,105.19000000000001,OLD_REALM,2026-08-10
2段階12番培養細胞箱(50個),+0,なし,119.32000000000001,OLD_REALM,2026-08-10
2段階13番培養細胞箱(50個),+0,なし,838.38,OLD_REALM,2026-08-10
2段階16番培養細胞箱(10個),+0,なし,7065.0,OLD_REALM,2026-08-10
2段階1番培養細胞箱(50個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
2段階2番培養細胞箱(50個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
2段階3番培養細胞箱(50個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
2段階4番培養細胞箱(50個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
2段階5番培養細胞箱(50個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
2段階6番培養細胞箱(50個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
2段階7番培養細胞箱(50個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
2段階8番培養細胞箱(50個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
2段階9番培養細胞箱(50個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
"2段階時の欠片箱(5,000個)",+0,なし,43.96,OLD_REALM,2026-08-10
"2段階没落の残滓(500,000個)",+0,なし,106.76,OLD_REALM,2026-08-10
2段階錬金術触媒箱(500個),+0,なし,42.39,OLD_REALM,2026-08-10
3段階10番培養細胞箱(100個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
3段階11番培養細胞箱(100個),+0,なし,248.06,OLD_REALM,2026-08-10
3段階12番培養細胞箱(100個),+0,なし,314.0,OLD_REALM,2026-08-10
3段階13番培養細胞箱(100個),+0,なし,1962.5,OLD_REALM,2026-08-10
3段階1番培養細胞箱(100個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
3段階2番培養細胞箱(100個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
3段階3番培養細胞箱(100個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
3段階4番培養細胞箱(100個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
3段階5番培養細胞箱(100個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
3段階6番培養細胞箱(100個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
3段階7番培養細胞箱(100個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
3段階8番培養細胞箱(100個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
3段階9番培養細胞箱(100個),+0,なし,15.700000000000001,OLD_REALM,2026-08-10
"3段階時の欠片箱(10,000個)",+0,なし,87.92,OLD_REALM,2026-08-10
"3段階没落の残滓(1,000,000個)",+0,なし,211.95000000000002,OLD_REALM,2026-08-10
"3段階錬金術触媒箱(1,000個)",+0,なし,15.700000000000001,OLD_REALM,2026-08-10
"4段階時の欠片箱(50,000個)",+0,なし,497.69,OLD_REALM,2026-08-10
"5段階時の欠片箱(100,000個)",+0,なし,1006.37,OLD_REALM,2026-08-10
アイサの勇猛マント (未鑑定),+0,未鑑定,67.51,OLD_REALM,2026-08-10
アイサの勇猛マント (鑑定),+0,鑑定,640.5600000000001,OLD_REALM,2026-08-10
アイサの勇猛マント (鑑定),+4,鑑定,767.7299999999999,OLD_REALM,2026-08-10
アイサの勇猛マント (鑑定),+5,鑑定,5173.150000000001,OLD_REALM,2026-08-10
アイサの戦闘マント (未鑑定),+0,未鑑定,103.62,OLD_REALM,2026-08-10
アイサの戦闘マント (鑑定),+0,鑑定,157.0,OLD_REALM,2026-08-10
アイサの戦闘マント (鑑定),+3,鑑定,279.46,OLD_REALM,2026-08-10
アイサの戦闘マント (鑑定),+5,鑑定,775.58,OLD_REALM,2026-08-10
アイサの破壊マント (未鑑定),+0,未鑑定,89.49,OLD_REALM,2026-08-10
アイサの破壊マント (鑑定),+2,鑑定,309.29,OLD_REALM,2026-08-10
アイサの破壊マント (鑑定),+5,鑑定,2588.93,OLD_REALM,2026-08-10
アイサの破壊マント (鑑定),+6,鑑定,5176.29,OLD_REALM,2026-08-10
アイサの籠手 (未鑑定),+0,未鑑定,196.25,OLD_REALM,2026-08-10
アイサの籠手 (鑑定),+0,鑑定,188.4,OLD_REALM,2026-08-10
アイサの籠手 (鑑定),+10,鑑定,1727.0,OLD_REALM,2026-08-10
アイサの籠手 (鑑定),+7,鑑定,186.82999999999998,OLD_REALM,2026-08-10
アイサの籠手 (鑑定),+8,鑑定,505.54,OLD_REALM,2026-08-10
アイサの籠手 (鑑定),+9,鑑定,1549.59,OLD_REALM,2026-08-10
アイサの精霊マント (未鑑定),+0,未鑑定,78.5,OLD_REALM,2026-08-10
アイサの精霊マント (鑑定),+2,鑑定,628.0,OLD_REALM,2026-08-10
アイサの精霊マント (鑑定),+3,鑑定,766.16,OLD_REALM,2026-08-10
アイサの精霊マント (鑑定),+5,鑑定,533.8,OLD_REALM,2026-08-10
アイサの精霊マント (鑑定),+6,鑑定,1570.0,OLD_REALM,2026-08-10
アイサガントレット (未鑑定),+0,未鑑定,51.81,OLD_REALM,2026-08-10
アイサガントレット (鑑定),+5,鑑定,178.98,OLD_REALM,2026-08-10
アイサガントレット (鑑定),+6,鑑定,303.01,OLD_REALM,2026-08-10
アイサガントレット (鑑定),+8,鑑定,1097.43,OLD_REALM,2026-08-10
アイサクロスボウ (未鑑定),+0,未鑑定,783.4300000000001,OLD_REALM,2026-08-10
アイサクロスボウ (鑑定),+0,鑑定,1020.5,OLD_REALM,2026-08-10
アイサクロスボウ (鑑定),+10,鑑定,4463.51,OLD_REALM,2026-08-10
アイサクロスボウ (鑑定),+8,鑑定,1099.0,OLD_REALM,2026-08-10
アイサグリーヴ (未鑑定),+0,未鑑定,15.700000000000001,OLD_REALM,2026-08-10
アイサグリーヴ (鑑定),+0,鑑定,216.66,OLD_REALM,2026-08-10
アイサグリーヴ (鑑定),+5,鑑定,157.0,OLD_REALM,2026-08-10
アイサグリーヴ (鑑定),+6,鑑定,216.66,OLD_REALM,2026-08-10
アイサグリーヴ (鑑定),+7,鑑定,312.43,OLD_REALM,2026-08-10
アイサグリーヴ (鑑定),+8,鑑定,485.13,OLD_REALM,2026-08-10
アイサグローブ (未鑑定),+0,未鑑定,15.700000000000001,OLD_REALM,2026-08-10
アイサグローブ (鑑定),+0,鑑定,47.1,OLD_REALM,2026-08-10
アイサグローブ (鑑定),+4,鑑定,157.0,OLD_REALM,2026-08-10
アイサグローブ (鑑定),+6,鑑定,188.4,OLD_REALM,2026-08-10
アイサグローブ (鑑定),+7,鑑定,188.4,OLD_REALM,2026-08-10
アイサグローブ (鑑定),+8,鑑定,246.49,OLD_REALM,2026-08-10
アイササイド (未鑑定),+0,未鑑定,2559.1,OLD_REALM,2026-08-10
アイササイド (鑑定),+0,鑑定,8281.75,OLD_REALM,2026-08-10
アイササイド (鑑定),+10,鑑定,7065.0,OLD_REALM,2026-08-10
アイササイド (鑑定),+7,鑑定,1884.0,OLD_REALM,2026-08-10
アイササイド (鑑定),+8,鑑定,1884.0,OLD_REALM,2026-08-10
アイサフード (未鑑定),+0,未鑑定,28.259999999999998,OLD_REALM,2026-08-10
アイサフード (鑑定),+5,鑑定,78.5,OLD_REALM,2026-08-10
アイサフード (鑑定),+6,鑑定,109.89999999999999,OLD_REALM,2026-08-10
アイサヘルム (未鑑定),+0,未鑑定,15.700000000000001,OLD_REALM,2026-08-10
アイサヘルム (鑑定),+0,鑑定,76.92999999999999,OLD_REALM,2026-08-10
アイサヘルム (鑑定),+5,鑑定,28.259999999999998,OLD_REALM,2026-08-10
アイサヘルム (鑑定),+6,鑑定,47.1,OLD_REALM,2026-08-10
アイサヘルム (鑑定),+7,鑑定,307.71999999999997,OLD_REALM,2026-08-10
アイサヘルム (鑑定),+8,鑑定,386.21999999999997,OLD_REALM,2026-08-10
アイサヘルム (鑑定),+9,鑑定,626.4300000000001,OLD_REALM,2026-08-10
アイサベスト (未鑑定),+0,未鑑定,109.89999999999999,OLD_REALM,2026-08-10
アイサベスト (鑑定),+0,鑑定,277.89,OLD_REALM,2026-08-10
アイサベスト (鑑定),+6,鑑定,219.79999999999998,OLD_REALM,2026-08-10
アイサベスト (鑑定),+7,鑑定,357.96,OLD_REALM,2026-08-10
アイサベスト (鑑定),+8,鑑定,1097.43,OLD_REALM,2026-08-10
アイサレガース (未鑑定),+0,未鑑定,29.830000000000002,OLD_REALM,2026-08-10
アイサレガース (鑑定),+0,鑑定,155.43,OLD_REALM,2026-08-10
アイサレガース (鑑定),+5,鑑定,157.0,OLD_REALM,2026-08-10
アイサレガース (鑑定),+6,鑑定,153.85999999999999,OLD_REALM,2026-08-10
アイサレガース (鑑定),+7,鑑定,188.4,OLD_REALM,2026-08-10
アイサレガース (鑑定),+8,鑑定,376.8,OLD_REALM,2026-08-10
アイサレガース (鑑定),+9,鑑定,576.1899999999999,OLD_REALM,2026-08-10
アイサローブ (未鑑定),+0,未鑑定,34.54,OLD_REALM,2026-08-10
アイサローブ (鑑定),+0,鑑定,36.11,OLD_REALM,2026-08-10
アイサローブ (鑑定),+5,鑑定,62.800000000000004,OLD_REALM,2026-08-10
アイサローブ (鑑定),+6,鑑定,157.0,OLD_REALM,2026-08-10
アイサローブ (鑑定),+7,鑑定,510.25,OLD_REALM,2026-08-10
アイサローブ (鑑定),+8,鑑定,471.0,OLD_REALM,2026-08-10
アイサローブ (鑑定),+9,鑑定,1094.29,OLD_REALM,2026-08-10
アイサ剣/盾 (未鑑定),+0,未鑑定,769.3000000000001,OLD_REALM,2026-08-10
アイサ剣/盾 (鑑定),+0,鑑定,723.7700000000001,OLD_REALM,2026-08-10
アイサ剣/盾 (鑑定),+10,鑑定,2865.25,OLD_REALM,2026-08-10
アイサ剣/盾 (鑑定),+7,鑑定,1256.0,OLD_REALM,2026-08-10
アイサ剣/盾 (鑑定),+8,鑑定,1884.0,OLD_REALM,2026-08-10
アイサ大剣 (未鑑定),+0,未鑑定,612.3,OLD_REALM,2026-08-10
アイサ大剣 (鑑定),+0,鑑定,543.22,OLD_REALM,2026-08-10
アイサ大剣 (鑑定),+8,鑑定,1851.03,OLD_REALM,2026-08-10
アイサ布ズボン (未鑑定),+0,未鑑定,15.700000000000001,OLD_REALM,2026-08-10
アイサ布ズボン (鑑定),+0,鑑定,94.2,OLD_REALM,2026-08-10
アイサ布ズボン (鑑定),+4,鑑定,193.10999999999999,OLD_REALM,2026-08-10
アイサ布ズボン (鑑定),+5,鑑定,204.1,OLD_REALM,2026-08-10
アイサ布ズボン (鑑定),+6,鑑定,133.45,OLD_REALM,2026-08-10
アイサ帽子 (未鑑定),+0,未鑑定,29.830000000000002,OLD_REALM,2026-08-10
アイサ帽子 (鑑定),+0,鑑定,51.81,OLD_REALM,2026-08-10
アイサ帽子 (鑑定),+5,鑑定,51.81,OLD_REALM,2026-08-10
アイサ帽子 (鑑定),+6,鑑定,51.81,OLD_REALM,2026-08-10
アイサ帽子 (鑑定),+7,鑑定,157.0,OLD_REALM,2026-08-10
アイサ帽子 (鑑定),+8,鑑定,392.5,OLD_REALM,2026-08-10
アイサ帽子 (鑑定),+9,鑑定,1099.0,OLD_REALM,2026-08-10
アイサ弓 (未鑑定),+0,未鑑定,1135.1100000000001,OLD_REALM,2026-08-10
アイサ弓 (鑑定),+10,鑑定,2669.0,OLD_REALM,2026-08-10
アイサ弓 (鑑定),+7,鑑定,1475.8,OLD_REALM,2026-08-10
アイサ弓 (鑑定),+8,鑑定,1570.0,OLD_REALM,2026-08-10
アイサ戦棒 (未鑑定),+0,未鑑定,1067.6,OLD_REALM,2026-08-10
アイサ戦棒 (鑑定),+0,鑑定,1281.1200000000001,OLD_REALM,2026-08-10
アイサ戦棒 (鑑定),+10,鑑定,7642.76,OLD_REALM,2026-08-10
アイサ戦棒 (鑑定),+8,鑑定,1099.0,OLD_REALM,2026-08-10
アイサ戦闘盾 (未鑑定),+0,未鑑定,467.86,OLD_REALM,2026-08-10
アイサ戦闘盾 (鑑定),+0,鑑定,463.15000000000003,OLD_REALM,2026-08-10
アイサ戦闘盾 (鑑定),+10,鑑定,1884.0,OLD_REALM,2026-08-10
アイサ戦闘盾 (鑑定),+12,鑑定,16824.12,OLD_REALM,2026-08-10
アイサ戦闘盾 (鑑定),+7,鑑定,2100.6600000000003,OLD_REALM,2026-08-10
アイサ戦闘盾 (鑑定),+8,鑑定,1913.83,OLD_REALM,2026-08-10
アイサ手甲 (未鑑定),+0,未鑑定,15.700000000000001,OLD_REALM,2026-08-10
アイサ手甲 (鑑定),+0,鑑定,51.81,OLD_REALM,2026-08-10
アイサ手甲 (鑑定),+10,鑑定,384.65000000000003,OLD_REALM,2026-08-10
アイサ手甲 (鑑定),+5,鑑定,47.1,OLD_REALM,2026-08-10
アイサ手甲 (鑑定),+6,鑑定,130.31,OLD_REALM,2026-08-10
アイサ手甲 (鑑定),+7,鑑定,243.35,OLD_REALM,2026-08-10
アイサ手甲 (鑑定),+8,鑑定,266.9,OLD_REALM,2026-08-10
アイサ杖 (未鑑定),+0,未鑑定,621.72,OLD_REALM,2026-08-10
アイサ杖 (鑑定),+0,鑑定,706.5,OLD_REALM,2026-08-10
アイサ杖 (鑑定),+10,鑑定,3359.7999999999997,OLD_REALM,2026-08-10
アイサ杖 (鑑定),+11,鑑定,3105.46,OLD_REALM,2026-08-10
アイサ杖 (鑑定),+7,鑑定,1293.68,OLD_REALM,2026-08-10
アイサ杖 (鑑定),+8,鑑定,1223.03,OLD_REALM,2026-08-10
アイサ短剣 (未鑑定),+0,未鑑定,1004.8000000000001,OLD_REALM,2026-08-10
アイサ短剣 (鑑定),+10,鑑定,4631.5,OLD_REALM,2026-08-10
アイサ短剣 (鑑定),+8,鑑定,2587.36,OLD_REALM,2026-08-10
アイサ短靴 (未鑑定),+0,未鑑定,15.700000000000001,OLD_REALM,2026-08-10
アイサ短靴 (鑑定),+0,鑑定,37.68,OLD_REALM,2026-08-10
アイサ短靴 (鑑定),+5,鑑定,21.98,OLD_REALM,2026-08-10
アイサ短靴 (鑑定),+6,鑑定,109.89999999999999,OLD_REALM,2026-08-10
アイサ短靴 (鑑定),+7,鑑定,312.43,OLD_REALM,2026-08-10
アイサ短靴 (鑑定),+8,鑑定,467.86,OLD_REALM,2026-08-10
アイサ鎧 (未鑑定),+0,未鑑定,78.5,OLD_REALM,2026-08-10
アイサ鎧 (鑑定),+9,鑑定,6908.0,OLD_REALM,2026-08-10
アイサ長靴 (未鑑定),+0,未鑑定,15.700000000000001,OLD_REALM,2026-08-10
アイサ長靴 (鑑定),+0,鑑定,25.12,OLD_REALM,2026-08-10
アイサ長靴 (鑑定),+5,鑑定,15.700000000000001,OLD_REALM,2026-08-10
アイサ長靴 (鑑定),+6,鑑定,47.1,OLD_REALM,2026-08-10
アイサ長靴 (鑑定),+7,鑑定,249.63000000000002,OLD_REALM,2026-08-10
アイサ長靴 (鑑定),+8,鑑定,309.29,OLD_REALM,2026-08-10
アイサ長靴 (鑑定),+9,鑑定,706.5,OLD_REALM,2026-08-10
アイサ革ズボン (未鑑定),+0,未鑑定,15.700000000000001,OLD_REALM,2026-08-10
アイサ革ズボン (鑑定),+0,鑑定,18.84,OLD_REALM,2026-08-10
アイサ革ズボン (鑑定),+5,鑑定,15.700000000000001,OLD_REALM,2026-08-10
アイサ革ズボン (鑑定),+6,鑑定,47.1,OLD_REALM,2026-08-10
アイサ革ズボン (鑑定),+7,鑑定,205.67000000000002,OLD_REALM,2026-08-10
アイサ革ズボン (鑑定),+8,鑑定,785.0,OLD_REALM,2026-08-10
アザム・ヒサンのイヤリング,+0,なし,467.86,OLD_REALM,2026-08-10
アザム・ヒサンのガントレット (未鑑定),+0,未鑑定,15.700000000000001,OLD_REALM,2026-08-10
アザム・ヒサンのガントレット (鑑定),+0,鑑定,78.5,OLD_REALM,2026-08-10
アザム・ヒサンのガントレット (鑑定),+5,鑑定,47.1,OLD_REALM,2026-08-10
アザム・ヒサンのガントレット (鑑定),+6,鑑定,255.91,OLD_REALM,2026-08-10
アザム・ヒサンのガントレット (鑑定),+7,鑑定,141.3,OLD_REALM,2026-08-10
アザム・ヒサンのガントレット (鑑定),+8,鑑定,361.09999999999997,OLD_REALM,2026-08-10
アザム・ヒサンのクロスボウ (未鑑定),+0,未鑑定,84.78,OLD_REALM,2026-08-10
アザム・ヒサンのクロスボウ (鑑定),+0,鑑定,62.800000000000004,OLD_REALM,2026-08-10
アザム・ヒサンのクロスボウ (鑑定),+10,鑑定,425.46999999999997,OLD_REALM,2026-08-10
アザム・ヒサンのクロスボウ (鑑定),+11,鑑定,905.89,OLD_REALM,2026-08-10
アザム・ヒサンのクロスボウ (鑑定),+12,鑑定,2587.36,OLD_REALM,2026-08-10
アザム・ヒサンのクロスボウ (鑑定),+13,鑑定,15700.0,OLD_REALM,2026-08-10
アザム・ヒサンのクロスボウ (鑑定),+7,鑑定,91.05999999999999,OLD_REALM,2026-08-10
アザム・ヒサンのクロスボウ (鑑定),+8,鑑定,141.3,OLD_REALM,2026-08-10
アザム・ヒサンのクロスボウ (鑑定),+9,鑑定,376.8,OLD_REALM,2026-08-10
アザム・ヒサンのグリーヴ (未鑑定),+0,未鑑定,15.700000000000001,OLD_REALM,2026-08-10
アザム・ヒサンのグリーヴ (鑑定),+0,鑑定,15.700000000000001,OLD_REALM,2026-08-10
アザム・ヒサンのグリーヴ (鑑定),+10,鑑定,219.79999999999998,OLD_REALM,2026-08-10
アザム・ヒサンのグリーヴ (鑑定),+11,鑑定,471.0,OLD_REALM,2026-08-10
アザム・ヒサンのグリーヴ (鑑定),+5,鑑定,15.700000000000001,OLD_REALM,2026-08-10
アザム・ヒサンのグリーヴ (鑑定),+6,鑑定,23.55,OLD_REALM,2026-08-10
アザム・ヒサンのグリーヴ (鑑定),+7,鑑定,83.21000000000001,OLD_REALM,2026-08-10
アザム・ヒサンのグリーヴ (鑑定),+8,鑑定,125.60000000000001,OLD_REALM,2026-08-10
アザム・ヒサンのグリーヴ (鑑定),+9,鑑定,235.5,OLD_REALM,2026-08-10
アザム・ヒサンのグローブ (未鑑定),+0,未鑑定,15.700000000000001,OLD_REALM,2026-08-10
アザム・ヒサンのグローブ (鑑定),+0,鑑定,15.700000000000001,OLD_REALM,2026-08-10
アザム・ヒサンのグローブ (鑑定),+10,鑑定,235.5,OLD_REALM,2026-08-10
アザム・ヒサンのグローブ (鑑定),+11,鑑定,846.2299999999999,OLD_REALM,2026-08-10
アザム・ヒサンのグローブ (鑑定),+12,鑑定,1413.0,OLD_REALM,2026-08-10
アザム・ヒサンのグローブ (鑑定),+5,鑑定,15.700000000000001,OLD_REALM,2026-08-10
アザム・ヒサンのグローブ (鑑定),+6,鑑定,102.05,OLD_REALM,2026-08-10
アザム・ヒサンのグローブ (鑑定),+7,鑑定,76.92999999999999,OLD_REALM,2026-08-10
アザム・ヒサンのグローブ (鑑定),+8,鑑定,141.3,OLD_REALM,2026-08-10
アザム・ヒサンのグローブ (鑑定),+9,鑑定,125.60000000000001,OLD_REALM,2026-08-10
アザム・ヒサンのサイド (未鑑定),+0,未鑑定,486.7,OLD_REALM,2026-08-10
アザム・ヒサンのサイド (鑑定),+0,鑑定,471.0,OLD_REALM,2026-08-10
アザム・ヒサンのサイド (鑑定),+10,鑑定,1727.0,OLD_REALM,2026-08-10
アザム・ヒサンのサイド (鑑定),+12,鑑定,10352.58,OLD_REALM,2026-08-10
アザム・ヒサンのサイド (鑑定),+6,鑑定,1405.1499999999999,OLD_REALM,2026-08-10
アザム・ヒサンのサイド (鑑定),+7,鑑定,785.0,OLD_REALM,2026-08-10
